timestamp,service,level,template,message,cache_size_mb,duration_ms,heap_used_mb,memory_limit_bytes
2026-06-01 13:51:28.828000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,810.9,,,
2026-06-01 13:51:35.517000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 12459 entries,52.3,144.0,,
2026-06-01 13:51:46.382000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 20360 entries,52.5,110.0,,
2026-06-01 13:52:42.815000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 24945 entries,45.8,111.0,,
2026-06-01 13:52:49.730000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 13314 entries,51.1,128.0,,
2026-06-01 13:54:07.297000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 17536 entries,40.2,186.0,,
2026-06-01 13:55:16.124000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 12991 entries,43.7,159.0,,
2026-06-01 13:55:53.630000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 10104 entries,51.0,177.0,,
2026-06-01 13:56:01.067000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 16190 entries,48.9,144.0,,
2026-06-01 13:57:03.098000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 16942 entries,54.6,184.0,,
2026-06-01 13:57:49.998000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 13108 entries,44.1,195.0,,
2026-06-01 13:58:35.096000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 9312 entries,51.8,183.0,,
2026-06-01 13:58:35.173000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 15134 entries,47.0,166.0,,
2026-06-01 14:00:14.691000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,817.5,,,
2026-06-01 14:00:16.895000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,763.3,,,
2026-06-01 14:00:19.804000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 24735 entries,52.1,109.0,,
2026-06-01 14:00:46.764000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1168.1,,,
2026-06-01 14:00:48.507000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1454.6,,,
2026-06-01 14:00:49.719000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1102.7,,,
2026-06-01 14:01:28.732000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1235.7,,,
2026-06-01 14:01:38.090000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1488.2,,,
2026-06-01 14:01:44.512000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 23363 entries,52.1,146.0,,
2026-06-01 14:01:48.759000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1238.4,,,
2026-06-01 14:01:49.265000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 14613 entries,49.0,176.0,,
2026-06-01 14:01:55.235000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 16522 entries,48.7,107.0,,
2026-06-01 14:02:21.468000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1280.0,,,
2026-06-01 14:02:26.111000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,894.8,,,
2026-06-01 14:02:44.050000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1466.4,,,
2026-06-01 14:02:44.471000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1298.0,,,
2026-06-01 14:03:02.612000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 16392 entries,50.7,170.0,,
2026-06-01 14:03:05.301000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1467.9,,,
2026-06-01 14:03:21.042000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1274.4,,,
2026-06-01 14:03:21.651000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 16224 entries,54.4,176.0,,
2026-06-01 14:03:28.580000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1781.3,,,
2026-06-01 14:03:39.896000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 9457 entries,45.0,144.0,,
2026-06-01 14:03:43.557000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1547.6,,,
2026-06-01 14:03:44.199000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1437.9,,,
2026-06-01 14:03:46.054000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1536.1,,,
2026-06-01 14:03:52.853000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 22085 entries,42.4,144.0,,
2026-06-01 14:04:01.347000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1531.9,,,
2026-06-01 14:04:10.403000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 9024 entries,53.8,169.0,,
2026-06-01 14:04:18.556000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 12536 entries,42.3,175.0,,
2026-06-01 14:04:19.934000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1081.1,,,
2026-06-01 14:04:41.398000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,944.8,,,
2026-06-01 14:04:49.081000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1150.6,,,
2026-06-01 14:04:56.999000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1258.0,,,
2026-06-01 14:05:01.012000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,756.1,,,
2026-06-01 14:05:07.590000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 8288 entries,48.6,194.0,,
2026-06-01 14:05:27.878000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,987.9,,,
2026-06-01 14:05:34.917000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1189.7,,,
2026-06-01 14:05:38.384000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1366.9,,,
2026-06-01 14:05:44.618000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 9331 entries,47.7,142.0,,
2026-06-01 14:05:48.401000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1100.5,,,
2026-06-01 14:05:56.423000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1144.8,,,
2026-06-01 14:06:04.501000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 17522 entries,47.2,163.0,,
2026-06-01 14:06:05.170000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1668.9,,,
2026-06-01 14:06:10.279000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,946.7,,,
2026-06-01 14:06:13.942000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,736.1,,,
2026-06-01 14:06:16.364000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1505.3,,,
2026-06-01 14:06:25.081000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 8519 entries,50.1,196.0,,
2026-06-01 14:06:30.795000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1180.0,,,
2026-06-01 14:06:53.855000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1132.9,,,
2026-06-01 14:07:08.613000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1251.7,,,
2026-06-01 14:07:08.931000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1600.4,,,
2026-06-01 14:07:24.967000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 13449 entries,49.8,115.0,,
2026-06-01 14:07:39.992000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1024.8,,,
2026-06-01 14:08:03.706000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 8227 entries,54.4,189.0,,
2026-06-01 14:08:07.175000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 10507 entries,43.6,142.0,,
2026-06-01 14:08:08.303000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1630.0,,,
2026-06-01 14:09:20.735000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1296.9,,,
2026-06-01 14:09:33.240000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 13780 entries,44.4,162.0,,
2026-06-01 14:09:39.720000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1485.0,,,
2026-06-01 14:09:42.596000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,824.4,,,
2026-06-01 14:09:44.277000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1369.4,,,
2026-06-01 14:09:44.648000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1708.9,,,
2026-06-01 14:09:58.192000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 15833 entries,54.6,169.0,,
2026-06-01 14:10:12.897000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1747.4,,,
2026-06-01 14:10:19.509000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,978.9,,,
2026-06-01 14:10:21.735000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1704.0,,,
2026-06-01 14:10:22.442000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,920.5,,,
2026-06-01 14:10:26.257000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,809.9,,,
2026-06-01 14:10:37.284000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1778.0,,,
2026-06-01 14:10:38.562000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,833.2,,,
2026-06-01 14:10:40.747000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1309.5,,,
2026-06-01 14:11:23.630000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1176.7,,,
2026-06-01 14:11:48.858000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 20112 entries,45.3,151.0,,
2026-06-01 14:11:54.434000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1461.3,,,
2026-06-01 14:11:57.582000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1646.8,,,
2026-06-01 14:12:14.527000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1774.1,,,
2026-06-01 14:12:19.283000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,933.3,,,
2026-06-01 14:12:24.650000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,964.7,,,
2026-06-01 14:12:26.640000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1548.8,,,
2026-06-01 14:12:33.682000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1020.2,,,
2026-06-01 14:12:50.935000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1027.9,,,
2026-06-01 14:12:52.906000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1796.5,,,
2026-06-01 14:13:09.087000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1613.7,,,
2026-06-01 14:13:25.613000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 15084 entries,47.2,137.0,,
2026-06-01 14:13:36.437000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1280.7,,,
2026-06-01 14:14:07.937000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1374.3,,,
2026-06-01 14:14:10.145000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,988.6,,,
2026-06-01 14:14:19.634000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1626.1,,,
2026-06-01 14:14:30.269000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,748.3,,,
2026-06-01 14:14:42.748000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1309.8,,,
2026-06-01 14:14:45.060000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,860.6,,,
2026-06-01 14:14:54.793000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 15220 entries,50.9,181.0,,
2026-06-01 14:14:57.791000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1257.4,,,
2026-06-01 14:15:03.348000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1422.5,,,
2026-06-01 14:15:17.508000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 16252 entries,45.6,132.0,,
2026-06-01 14:15:18.483000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1643.7,,,
2026-06-01 14:15:36.376000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1460.3,,,
2026-06-01 14:15:37.038000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,748.4,,,
2026-06-01 14:15:47.438000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,884.5,,,
2026-06-01 14:15:54.851000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1510.1,,,
2026-06-01 14:15:55.965000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1090.6,,,
2026-06-01 14:16:01.280000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,902.2,,,
2026-06-01 14:16:14.415000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1111.1,,,
2026-06-01 14:16:16.173000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1243.7,,,
2026-06-01 14:16:20.492000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,988.9,,,
2026-06-01 14:16:21.788000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,951.9,,,
2026-06-01 14:16:30.215000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1036.4,,,
2026-06-01 14:16:43.959000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1167.7,,,
2026-06-01 14:16:44.486000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1684.7,,,
2026-06-01 14:17:28.030000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1201.3,,,
2026-06-01 14:17:43.290000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1109.3,,,
2026-06-01 14:17:47.789000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 14724 entries,41.3,121.0,,
2026-06-01 14:17:57.706000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1688.1,,,
2026-06-01 14:18:03.148000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 17735 entries,47.6,138.0,,
2026-06-01 14:18:07.850000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,802.0,,,
2026-06-01 14:18:07.984000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1738.4,,,
2026-06-01 14:18:18.990000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1673.7,,,
2026-06-01 14:18:52.032000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1248.6,,,
2026-06-01 14:19:15.821000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1414.8,,,
2026-06-01 14:19:37.096000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1711.9,,,
2026-06-01 14:20:16.081000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 10570 entries,43.4,110.0,,
2026-06-01 14:20:33.182000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 11954 entries,51.3,159.0,,
2026-06-01 14:20:41.573000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1610.3,,,
2026-06-01 14:20:57.398000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1250.7,,,
2026-06-01 14:21:06.852000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1235.7,,,
2026-06-01 14:21:16.306000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1781.7,,,
2026-06-01 14:21:20.381000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1640.8,,,
2026-06-01 14:21:36.696000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 12989 entries,41.4,156.0,,
2026-06-01 14:21:40.278000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 21188 entries,44.3,156.0,,
2026-06-01 14:21:54.419000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 17999 entries,51.8,186.0,,
2026-06-01 14:22:03.352000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1586.2,,,
2026-06-01 14:22:21.150000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1328.8,,,
2026-06-01 14:22:26.016000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 21226 entries,43.6,169.0,,
2026-06-01 14:22:27.252000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1396.3,,,
2026-06-01 14:22:28.044000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,994.0,,,
2026-06-01 14:22:32.338000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,815.0,,,
2026-06-01 14:22:32.517000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 8077 entries,46.0,166.0,,
2026-06-01 14:23:09.295000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1177.7,,,
2026-06-01 14:23:27.347000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1392.8,,,
2026-06-01 14:23:42.393000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1661.0,,,
2026-06-01 14:24:00.359000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1184.1,,,
2026-06-01 14:24:06.488000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1035.9,,,
2026-06-01 14:24:10.793000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1734.4,,,
2026-06-01 14:24:21.728000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1690.1,,,
2026-06-01 14:24:22.371000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,883.9,,,
2026-06-01 14:24:33.158000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1100.6,,,
2026-06-01 14:24:41.427000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1585.7,,,
2026-06-01 14:24:43.780000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,907.0,,,
2026-06-01 14:24:47.184000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 20154 entries,46.4,114.0,,
2026-06-01 14:25:12.469000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,895.8,,,
2026-06-01 14:25:27.239000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,951.5,,,
2026-06-01 14:26:08.208000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1503.6,,,
2026-06-01 14:26:10.191000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1640.1,,,
2026-06-01 14:26:13.668000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1353.2,,,
2026-06-01 14:27:05.451000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 13168 entries,53.7,161.0,,
2026-06-01 14:27:22.575000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1361.9,,,
2026-06-01 14:27:25.315000+00:00,cart-service,INFO,ProductCatalogCache loaded <*> entries,ProductCatalogCache loaded 24799 entries,50.8,132.0,,
2026-06-01 14:27:49.664000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,704.4,,,
2026-06-01 14:27:56.379000+00:00,cart-service,WARN,ProductCatalogCache eviction failed: heap pressure too high,ProductCatalogCache eviction failed: heap pressure too high,1053.1,,,
